,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
2444,510,40,18,11.5,6,0,2,1,1,16,0.0,0.0,31.3%,2019,Dante Fowler Jr.56
2445,648,40,13,0.0,0,0,0,0,0,15,0.0,0.0,3.0%,2013,Vince Williams98
2446,137,18,10,0.0,0,0,0,1,0,16,39.4,2.5,3.0%,2014,Vince Williams98
2447,126,25,10,0.5,1,0,0,2,0,16,53.8,3.4,3.0%,2015,Vince Williams98
2448,96,32,8,2.0,0,0,0,0,0,16,79.4,5.0,3.0%,2016,Vince Williams98
2449,19,68,20,8.0,1,1,0,0,0,16,187.8,11.7,3.0%,2017,Vince Williams98
2450,45,50,25,4.5,2,1,0,0,1,14,147.5,10.5,3.0%,2018,Vince Williams98
2451,96,27,27,2.5,1,0,0,0,0,14,82.6,5.9,3.0%,2019,Vince Williams98
2452,654,16,1,2.0,0,0,0,0,0,16,0.0,0.0,2.2%,2013,A.J. Klein53
2453,128,22,13,0.0,0,0,0,0,0,14,46.9,3.4,2.2%,2014,A.J. Klein53
2454,85,34,14,1.0,1,1,1,0,0,15,95.2,6.3,2.2%,2015,A.J. Klein53
2455,119,16,13,1.0,1,0,2,0,0,15,60.2,4.0,2.2%,2016,A.J. Klein53
2456,72,37,17,2.0,4,0,1,0,0,12,107.5,9.0,2.2%,2017,A.J. Klein53
2457,54,42,27,2.0,3,1,0,2,0,16,126.7,7.9,2.2%,2018,A.J. Klein53
2458,59,45,22,2.5,2,1,1,1,1,15,128.7,8.6,2.2%,2019,A.J. Klein53
2459,657,22,16,0.0,4,0,0,1,0,16,0.0,0.0,26.3%,2013,Jamie Collins Sr.58
2460,5,74,41,4.0,3,2,4,2,0,15,197.4,13.2,26.3%,2014,Jamie Collins Sr.58
2461,16,51,38,5.5,6,1,5,1,1,12,203.5,17.0,26.3%,2015,Jamie Collins Sr.58
2462,15,79,33,3.0,3,2,2,0,0,15,207.3,13.8,26.3%,2016,Jamie Collins Sr.58
2463,99,21,10,1.0,3,1,1,0,0,6,74.3,12.4,26.3%,2017,Jamie Collins Sr.58
2464,16,74,30,4.0,4,1,1,1,0,16,200.6,12.5,26.3%,2018,Jamie Collins Sr.58
2465,18,57,23,7.0,7,3,3,1,1,16,203.8,12.7,26.3%,2019,Jamie Collins Sr.58
2466,658,0,0,0.0,0,0,0,0,0,13,0.0,0.0,2.3%,2013,Kevin Minter51
2467,108,39,5,1.0,0,0,0,0,0,16,64.9,4.1,2.3%,2014,Kevin Minter51
2468,40,72,22,0.5,2,0,1,0,0,16,151.6,9.5,2.3%,2015,Kevin Minter51
2469,45,59,22,3.5,2,0,0,0,0,16,151.0,9.4,2.3%,2016,Kevin Minter51
2470,137,16,16,0.0,0,0,0,0,0,9,42.3,4.7,2.3%,2017,Kevin Minter51
2471,172,6,0,1.0,0,0,0,0,0,5,15.5,3.1,2.3%,2018,Kevin Minter51
2472,128,17,12,0.0,2,0,0,1,0,16,46.6,2.9,2.3%,2019,Kevin Minter51
2473,659,87,72,2.0,4,4,1,2,0,16,0.0,0.0,6.0%,2013,Kiko Alonso54
2474,605,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%,2014,Kiko Alonso54
2475,102,30,13,0.0,1,1,0,0,0,11,72.5,6.6,6.0%,2015,Kiko Alonso54
2476,18,69,46,0.0,4,2,1,4,1,15,202.6,13.5,6.0%,2016,Kiko Alonso54
2477,20,79,36,1.0,1,0,2,0,0,16,185.7,11.6,6.0%,2017,Kiko Alonso54
2478,15,81,44,0.0,6,3,3,1,0,15,200.8,13.4,6.0%,2018,Kiko Alonso54
2479,124,25,6,0.0,1,0,0,0,0,13,51.2,3.9,6.0%,2019,Kiko Alonso54
2480,677,7,2,0.0,1,0,0,0,0,12,0.0,0.0,1.5%,2013,LaRoy Reynolds59
2481,168,9,4,0.0,0,0,0,1,0,16,20.6,1.3,1.5%,2014,LaRoy Reynolds59
2482,162,11,1,0.0,0,0,0,0,0,15,21.6,1.4,1.5%,2015,LaRoy Reynolds59
2483,150,13,10,0.0,0,0,0,1,0,16,31.6,2.0,1.5%,2016,LaRoy Reynolds59
2484,222,1,1,0.0,0,0,0,0,0,9,2.3,0.3,1.5%,2017,LaRoy Reynolds59
2485,548,0,0,0.0,0,0,0,0,0,16,0.0,0.0,1.5%,2018,LaRoy Reynolds59
2486,207,2,1,0.0,1,0,0,0,0,16,5.3,0.3,1.5%,2019,LaRoy Reynolds59
2487,679,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Lerentee McCray55
2488,175,4,2,1.0,1,0,1,0,0,13,17.1,1.3,0.0%,2014,Lerentee McCray55
2489,165,7,6,0.5,0,0,0,0,0,11,20.5,1.9,0.0%,2015,Lerentee McCray55
2490,179,4,6,0.0,0,0,1,0,0,13,17.0,1.3,0.0%,2016,Lerentee McCray55
2491,193,1,2,1.5,1,0,0,0,0,13,11.8,0.9,0.0%,2017,Lerentee McCray55
2492,190,1,1,1.0,0,0,0,0,0,13,8.8,0.7,0.0%,2018,Lerentee McCray55
2493,208,3,1,0.0,0,0,0,0,0,9,5.3,0.6,0.0%,2019,Lerentee McCray55
2494,689,55,28,3.0,3,1,1,1,0,14,0.0,0.0,2.3%,2013,Craig Robertson52
2495,40,52,40,0.0,4,2,0,1,1,16,134.3,8.4,2.3%,2014,Craig Robertson52
2496,91,30,20,0.0,5,1,1,1,0,12,83.9,7.0,2.3%,2015,Craig Robertson52
2497,27,70,44,1.0,4,1,0,2,0,15,188.4,12.6,2.3%,2016,Craig Robertson52
2498,39,50,27,2.0,6,2,1,2,0,16,151.3,9.5,2.3%,2017,Craig Robertson52
2499,158,8,2,1.0,0,0,0,0,0,16,22.6,1.4,2.3%,2018,Craig Robertson52
2500,130,16,6,1.0,1,1,0,0,0,16,44.1,2.8,2.3%,2019,Craig Robertson52
2501,692,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2013,L.J. Fort58
2502,599,0,0,0.0,0,0,0,0,0,1,0.0,0.0,3.0%,2014,L.J. Fort58
2503,582,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2015,L.J. Fort58
2504,219,2,0,0.0,0,0,0,0,0,14,3.0,0.2,3.0%,2016,L.J. Fort58
2505,187,2,0,1.0,4,0,0,0,0,15,15.5,1.0,3.0%,2017,L.J. Fort58
2506,87,34,9,1.0,0,0,0,1,1,15,79.4,5.3,3.0%,2018,L.J. Fort58
2507,126,14,12,2.0,1,0,0,0,0,16,49.7,3.1,3.0%,2019,L.J. Fort58
2508,704,43,12,2.0,1,1,0,1,0,16,0.0,0.0,5.3%,2013,Jon Bostic53
2509,66,58,26,0.0,3,0,0,0,0,13,109.0,8.4,5.3%,2014,Jon Bostic53
2510,216,0,1,0.0,0,0,0,0,0,11,1.5,0.1,5.3%,2015,Jon Bostic53
2511,579,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.3%,2016,Jon Bostic53
2512,38,57,40,1.0,3,0,0,1,0,14,154.4,11.0,5.3%,2017,Jon Bostic53
2513,62,46,28,2.5,3,0,0,0,0,16,115.9,7.2,5.3%,2018,Jon Bostic53
2514,51,56,49,1.0,2,1,0,0,0,16,140.6,8.8,5.3%,2019,Jon Bostic53
2515,706,27,13,5.0,4,0,0,0,0,15,0.0,0.0,0.8%,2013,Barkevious Mingo50
2516,106,24,15,2.0,3,0,0,1,0,15,65.5,4.4,0.8%,2014,Barkevious Mingo50
2517,137,13,5,0.0,4,1,0,0,0,16,38.4,2.4,0.8%,2015,Barkevious Mingo50
2518,204,4,0,0.0,0,0,0,0,0,16,6.0,0.4,0.8%,2016,Barkevious Mingo50
2519,79,32,12,2.0,2,0,3,3,0,16,98.9,6.2,0.8%,2017,Barkevious Mingo50
2520,101,28,8,1.0,1,0,1,1,0,16,69.3,4.3,0.8%,2018,Barkevious Mingo50
2521,235,0,1,0.0,0,0,0,0,0,16,0.8,0.1,0.8%,2019,Barkevious Mingo50
2522,713,0,0,0.0,0,0,0,0,0,7,0.0,0.0,16.7%,2013,John Simon55
2523,174,4,5,1.5,1,0,0,0,0,11,17.5,1.6,16.7%,2014,John Simon55
2524,87,36,13,5.0,0,0,0,1,0,16,92.7,5.8,16.7%,2015,John Simon55
2525,82,32,19,3.5,2,0,1,0,0,11,98.2,8.9,16.7%,2016,John Simon55
2526,81,27,15,3.0,1,1,0,0,1,9,96.9,10.8,16.7%,2017,John Simon55
2527,140,8,10,2.0,0,0,0,0,0,11,32.8,3.0,16.7%,2018,John Simon55
2528,88,28,15,4.0,4,1,1,0,0,16,91.9,5.7,16.7%,2019,John Simon55
2529,721,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jeremiah Attaochu97
2530,160,6,2,2.0,1,0,1,0,0,11,24.1,2.2,0.0%,2014,Jeremiah Attaochu97
2531,51,42,10,6.0,1,0,0,0,0,15,134.7,9.0,0.0%,2015,Jeremiah Attaochu97
2532,167,7,0,2.0,0,0,0,0,0,8,23.5,2.9,0.0%,2016,Jeremiah Attaochu97
2533,196,5,1,0.0,0,0,0,0,0,4,10.8,2.7,0.0%,2017,Jeremiah Attaochu97
2534,144,8,1,2.0,0,0,1,0,0,11,27.3,2.5,0.0%,2018,Jeremiah Attaochu97
2535,123,12,5,3.5,0,0,0,1,0,12,52.3,4.4,0.0%,2019,Jeremiah Attaochu97
2536,722,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Christian Jones52
2537,80,40,24,2.0,1,0,0,1,0,16,92.7,5.8,0.8%,2014,Christian Jones52
2538,50,59,24,0.0,4,0,0,1,0,15,135.8,9.1,0.8%,2015,Christian Jones52
2539,199,4,1,0.0,1,0,0,0,0,16,8.3,0.5,0.8%,2016,Christian Jones52
2540,44,57,27,2.0,2,0,1,1,0,16,146.5,9.2,0.8%,2017,Christian Jones52
2541,71,49,20,1.0,3,0,1,0,0,16,108.8,6.8,0.8%,2018,Christian Jones52
2542,97,29,21,2.0,4,0,0,1,0,13,82.5,6.3,0.8%,2019,Christian Jones52
2543,723,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.6%,2013,Kyle Van Noy53
2544,211,4,0,0.0,0,0,0,0,0,8,6.0,0.8,15.6%,2014,Kyle Van Noy53
2545,167,5,2,1.0,0,0,0,0,0,15,18.1,1.2,15.6%,2015,Kyle Van Noy53
2546,91,30,20,1.0,3,1,1,0,0,14,90.1,6.4,15.6%,2016,Kyle Van Noy53
2547,49,58,15,5.5,2,0,0,0,0,13,139.3,10.7,15.6%,2017,Kyle Van Noy53
2548,28,55,34,3.5,2,1,1,2,1,16,174.3,10.9,15.6%,2018,Kyle Van Noy53
2549,44,41,15,6.5,3,0,3,2,1,16,147.1,9.2,15.6%,2019,Kyle Van Noy53
2550,724,0,0,0.0,0,0,0,0,0,0,0.0,0.0,51.1%,2013,Khalil Mack52
2551,50,59,17,4.0,3,0,1,0,0,16,125.3,7.8,51.1%,2014,Khalil Mack52
2552,7,57,20,15.0,2,0,2,0,0,16,236.1,14.8,51.1%,2015,Khalil Mack52
2553,667,54,19,11.0,3,1,5,3,1,16,0.0,0.0,51.1%,2016,Khalil Mack52
2554,613,61,17,10.5,3,0,1,1,0,16,0.0,0.0,51.1%,2017,Khalil Mack52
2555,23,37,10,12.5,4,1,6,2,1,14,187.4,13.4,51.1%,2018,Khalil Mack52
2556,41,40,7,8.5,4,0,5,1,0,16,149.6,9.4,51.1%,2019,Khalil Mack52
2557,725,0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.5%,2013,Anthony Barr55
2558,34,55,15,4.0,3,0,2,3,1,12,140.6,11.7,10.5%,2014,Anthony Barr55
2559,45,54,14,3.5,7,1,3,0,0,14,142.0,10.1,10.5%,2015,Anthony Barr55
2560,66,37,33,2.0,4,0,1,1,0,16,118.4,7.4,10.5%,2016,Anthony Barr55
2561,51,52,23,1.0,6,0,0,0,0,16,135.2,8.5,10.5%,2017,Anthony Barr55
2562,68,39,17,3.0,2,0,1,0,0,13,112.0,8.6,10.5%,2018,Anthony Barr55
2563,52,54,25,1.5,4,1,1,1,0,14,140.0,10.0,10.5%,2019,Anthony Barr55
2564,734,0,0,0.0,0,0,0,0,0,0,0.0,0.0,44.8%,2013,C.J. Mosley57
2565,6,85,44,3.0,8,2,1,1,0,16,197.3,12.3,44.8%,2014,C.J. Mosley57
2566,12,76,40,4.0,7,0,1,2,1,16,219.5,13.7,44.8%,2015,C.J. Mosley57
2567,38,56,36,0.0,8,4,1,0,0,14,171.9,12.3,44.8%,2016,C.J. Mosley57
2568,1,96,36,1.0,7,2,3,3,1,16,262.9,16.4,44.8%,2017,C.J. Mosley57
2569,39,71,35,0.5,5,1,0,0,0,15,162.8,10.9,44.8%,2018,C.J. Mosley57
2570,149,4,5,0.0,2,1,0,1,1,2,27.8,13.9,44.8%,2019,C.J. Mosley57
2571,735,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Kevin Pierre-Louis57
2572,189,7,3,0.0,0,0,0,1,0,7,12.8,1.8,1.5%,2014,Kevin Pierre-Louis57
2573,169,3,9,0.0,1,0,0,0,0,14,16.5,1.2,1.5%,2015,Kevin Pierre-Louis57
2574,200,3,4,0.0,0,0,0,0,0,13,8.3,0.6,1.5%,2016,Kevin Pierre-Louis57
2575,121,25,10,0.0,2,0,0,0,0,14,53.0,3.8,1.5%,2017,Kevin Pierre-Louis57
2576,170,4,0,1.0,0,0,1,0,0,9,16.5,1.8,1.5%,2018,Kevin Pierre-Louis57
2577,120,22,10,0.0,3,1,0,0,0,14,55.1,3.9,1.5%,2019,Kevin Pierre-Louis57
2578,736,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2013,Devon Kennard42
2579,83,36,7,4.5,1,0,2,0,0,12,86.9,7.2,3.0%,2014,Devon Kennard42
2580,88,36,20,0.0,4,1,0,0,0,9,89.8,10.0,3.0%,2015,Devon Kennard42
2581,78,38,20,1.0,1,0,1,1,0,16,101.7,6.4,3.0%,2016,Devon Kennard42
2582,85,24,17,4.0,2,0,0,1,0,15,95.5,6.4,3.0%,2017,Devon Kennard42
2583,70,29,16,7.0,0,0,0,1,0,15,110.3,7.4,3.0%,2018,Devon Kennard42
2584,48,45,13,7.0,0,0,1,2,1,16,146.0,9.1,3.0%,2019,Devon Kennard42
2585,737,0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.7%,2013,Avery Williamson54
2586,62,45,27,3.0,4,0,0,2,0,16,114.8,7.2,12.7%,2014,Avery Williamson54
2587,33,63,39,3.5,1,1,0,0,0,15,163.8,10.9,12.7%,2015,Avery Williamson54
2588,41,73,31,2.0,1,1,1,0,0,16,162.0,10.1,12.7%,2016,Avery Williamson54
2589,35,52,40,3.0,2,0,2,0,0,16,160.2,10.0,12.7%,2017,Avery Williamson54
2590,18,79,42,3.0,6,1,2,1,0,16,196.6,12.3,12.7%,2018,Avery Williamson54
2591,536,0,0,0.0,0,0,0,0,0,1,0.0,0.0,12.7%,2019,Avery Williamson54
2592,738,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.7%,2013,Anthony Hitchens53
2593,67,57,16,0.0,4,1,0,0,0,16,108.8,6.8,15.7%,2014,Anthony Hitchens53
2594,79,39,27,2.0,1,0,1,0,0,16,103.1,6.4,15.7%,2015,Anthony Hitchens53
2595,68,39,39,1.5,1,0,0,0,0,16,113.4,7.1,15.7%,2016,Anthony Hitchens53
2596,46,55,29,0.0,2,0,1,0,0,12,143.1,11.9,15.7%,2017,Anthony Hitchens53
2597,24,82,55,0.0,0,0,1,0,0,15,186.0,12.4,15.7%,2018,Anthony Hitchens53
2598,60,51,37,2.0,1,0,1,0,0,15,128.1,8.5,15.7%,2019,Anthony Hitchens53
2599,740,0,0,0.0,0,0,0,0,0,0,0.0,0.0,18.8%,2013,Christian Kirksey58
2600,72,41,34,2.0,2,0,1,0,0,16,104.0,6.5,18.8%,2014,Christian Kirksey58
2601,75,34,19,3.5,1,0,1,1,0,16,105.6,6.6,18.8%,2015,Christian Kirksey58
2602,5,93,50,2.5,3,0,0,0,0,16,236.1,14.8,18.8%,2016,Christian Kirksey58
2603,7,86,52,3.5,5,0,2,1,0,16,235.1,14.7,18.8%,2017,Christian Kirksey58
2604,90,29,14,0.0,5,2,0,1,0,7,78.2,11.2,18.8%,2018,Christian Kirksey58
2605,163,6,5,0.0,0,0,0,0,0,2,17.8,8.9,18.8%,2019,Christian Kirksey58
2606,742,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jason Ferris
2607,736,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jason Ferris
2608,701,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jason Ferris
2609,677,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jason Ferris
2610,627,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jason Ferris
2611,556,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jason Ferris
2612,538,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jason Ferris
2613,701,0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%,2014,Patrick Scales48
2614,664,0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%,2015,Patrick Scales48
2615,634,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2016,Patrick Scales48
2616,244,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2018,Patrick Scales48
2617,277,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2019,Patrick Scales48
2618,733,0,0,0.0,0,0,0,0,0,7,0.0,0.0,0.0%,2014,Austin Johnson98
2619,690,0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%,2015,Austin Johnson98
2620,672,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2016,Austin Johnson98
2621,218,1,0,0.0,0,0,0,0,0,3,3.3,1.1,0.0%,2016,Taiwan Jones26
2622,294,0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%,2017,Taybor Pepper46
2623,285,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2019,Taybor Pepper46
